LfdNr;Name;Typ;Beschreibung;Startzeit;Endzeit;Dauer;Fval_Opt;Fval_Text;Masse_fval;Masse_phys;Energie_fval;Energie_phys;Antriebskraft_fval;Antriebskraft_phys;Materialspannung_fval;Materialspannung_phys;Kondition_fval;Kondition_phys;Manip_fval;Manip_physval;MinSingVal_fval;MinSingVal_physval;Positionsfehler_fval;Positionsfehler_phys;Gelenkbereich_fval;Gelenkbereich_phys;Gelenkgrenze_fval;Gelenkgrenze_phys;AntrGeschw_fval;AntrGeschw_phys;KinLaenge_fval;KinLaenge_phys;Bauraum_fval;Bauraum_phys;Footprint_fval;Footprint_phys;CollDist_fval;CollDist_phys;Nachgiebigk_fval;Nachgiebigk_phys;Steifigk_phys;num_succ;num_fail;comptime_sum
;;;;;;;Zielfunktion der Optimierung;;(normiert);in kg;(normiert);in J;(normiert);in N bzw. Nm;(normiert);"Ausnutzung der Materialgrenzen; 1=max";(normiert);in Einheiten der Jacobi;(normiert);in Einh. von J;(normiert);in Einh. von J;(normiert);in µm;(normiert);in Grad;(normiert);in Grad;(normiert);in rad/s bzw. m/s;(normiert);in mm;(normiert);in m³;(normiert);in m²;(normiert);in mm;transl., normiert;in mm/N;in N/mm;;;Rechenzeit der Fitness-Auswertungen
1;P4PRRRR4G1P2A1;2;4PRRRR;10.06.2022 18:57:39;11.06.2022 03:01:15;39.358118;691.753200926221;i.O.;103.676904061011;16.4310480871375;666.565163417768;173.141321991744;774.690143874437;270.656108251435;53.6219195500697;0.536219195500697;99.6573786063213;23.4919065902152;139.291067216737+0i;2.22357544910168+0i;221.942470886373;3.6347266793479;497.18746417904;148.680444824426;0;23.3314067416956;101.806352950097;5.8330743516598;267.636302439029;0.894109894969337;992.284717294547;13751.6802438509;983.317509121747;3.81522189894208;983.811222527004;3.9316282194274;74.2340374063365;11.7137946829467;99.9039720747879;0.00662952248662833;150.840426594372;285;3716;28333.712566
2;P4PRRRR4G1P3A1;2;4PRRRR;10.06.2022 18:57:39;11.06.2022 03:01:15;29.007717;743.981667377461;i.O.;153.476395038514;24.5861850038225;815.115899842556;334.599135784389;999.451660394275;116099.513565525;996.485018579314;164.00245680913;290.991478033139;18705.111364027;198.605436691711+0i;3.224995748397+0i;252.839913455142;4.19449571535912;999.464224111259;178232.998753055;0;29.3962979921679;116.937381478238;6.70001842601431;583.317638992637;2.60631770491525;991.937925292483;13160.0893219857;988.546807712735;5.55784860263484;982.282827651863;3.59230804252106;401.746586334402;73.0742653601291;99.9999989932614;632.358532962798;0.00158138136495871;138;3663;28736.453449
3;P4PRRRR4G1P8A1;2;4PRRRR;10.06.2022 18:57:39;11.06.2022 03:01:15;20.110248;20022073.3720299;Bauraum-verl. Traj.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN+0i;NaN+0i;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;5101;28550.076687
4;P4PRRRR4G2P1A1;2;4PRRRR;10.06.2022 18:57:39;11.06.2022 03:01:15;47.918291;750.002576282139;i.O.;122.690893282769;19.5144421264578;609.276138033892;141.942263202735;999.880863997093;534363.877755001;999.46146204102;1064.91316869649;279.749001512967;12108.415689644;40.1536862376201+0i;0.631570362785886+0i;113.908436649736;1.80861167236712;999.37069579106;151743.677215129;0;16.5365235763143;150.267147368332;8.60967334367578;339.037211405963;1.1787177670498;992.156191880383;13526.3286180296;980.066202804564;3.19262655915973;984.92976128571;4.22356184515177;167.117196096309;26.8707836242809;99.9971959894278;0.22703900558477;4.40452950991554;52;7549;28786.867401
5;P4PRRRR4G3P1A1;2;4PRRRR;10.06.2022 18:57:39;11.06.2022 03:01:12;50.925026;764.029047494336;i.O.;169.541566999414;27.2795197857261;704.825383559793;199.994203001142;999.977890087035;2879340.92336833;999.894919919287;5453.58230504103;305.308165373571;32907.7964927863;46.2130634961024+0i;0.72719086319027+0i;94.8515693347428;1.50104858060156;999.793342124964;462082.378830751;0;17.5868925827054;73.9281992448803;4.23577380373388;262.009375447694;0.8729823214584;993.607036125063;16596.3285366548;993.171323120708;9.32238217723163;992.579768069303;8.57912459861464;451.564888529268;85.8340844979288;99.9999793030714;30.7591423237269;0.0325106594155137;3;7898;28484.333279
6;P4PRRRR4V1G1P2A1;2;4PRUR;10.06.2022 18:57:39;11.06.2022 03:01:15;26.177338;704.157920502275;i.O.;89.4952772689774;14.1512291451051;625.980982827901;150.160963703021;762.145005651767;255.078848793113;33.657765060575;0.33657765060575;130.556894183652;64.0747170506689;524.878647412714+0i;10.8138029176136+0i;360.448024302991;6.35606925150859;536.813300937321;168.434402782448;388.793550843392;69.9828391518106;1454.03826256166;83.3102556953182;278.549962490858;0.935570371329501;992.163909886064;13539.6524620116;989.752959751823;6.21218202689826;988.224545576645;5.40571212732178;31.4717620360332;4.94760394583721;99.9737270586657;0.0242310036065244;41.2694420849634;240;3361;28467.845558
7;P4PRRRR4V1G1P3A1;2;4PRUR;10.06.2022 18:57:39;11.06.2022 03:01:15;28.873361;704.942975011808;i.O.;87.7519415625717;13.8720102216646;622.837985722744;148.565862941182;997.951692880294;31080.1817486365;983.418913363089;35.5452532476434;258.336754166073;5392.72135116947;231.715964605643+0i;3.80951956744008+0i;322.956062461936;5.55816910199866;996.407340212307;26579.7369543941;409.855160752592;73.7739289354666;1579.40866653392;90.4934507187788;505.063604612797;2.03207133434631;991.067097573847;11877.0279425462;974.33291454509;2.4789522347763;962.824262075909;1.710513391865;124.997149032441;19.8907711905856;99.9925939128686;0.0859589899771201;11.6334545143698;127;2574;28155.817393
8;P4PRRRR4V1G1P8A1;2;4PRUR;10.06.2022 18:57:39;11.06.2022 03:01:06;42.691891;717.514602412788;i.O.;152.399070126548;24.4068042949919;766.054318490553;259.7618159323;981.319966697883;3407.0445438799;870.683610482799;5.35517653609324;167.440350261283;218.119575913008;298.104386233763+0i;5.05780457935784+0i;451.225529945859;8.57415471285204;914.000724286368;1103.63007674501;462.74980602591;83.2949650846638;2257.94521353317;129.370731107216;312.603037784199;1.06943849323088;993.986586292427;17643.9115750601;991.116872047858;7.16615203677389;980.898950166212;3.33190443128229;140.122684990597;22.3728833484812;99.9767282950734;0.0273559563435086;36.5551102452061;5;5096;28738.729855
9;P4PRRRR4V1G2P1A1;2;4PRUR;10.06.2022 18:58:56;11.06.2022 03:02:15;79.077498;722.362318784668;i.O.;140.098508166854;22.3688956041195;686.158638294335;186.142378755864;998.516007074991;42899.0333141688;992.433125198695;76.7148094384537;195.221799629754;562.749882637549;27.6990187027458+0i;0.43536993277474+0i;105.979447824651;1.68027179998737;987.703901040529;7765.15308811546;161.720823266414;29.1097481879546;1382.59856129818;79.2170623232455;300.13132714772;1.01957064153948;992.443958330061;14041.5203636226;979.42120054647;3.09249342309237;985.87340605957;4.50579440384702;32.6636673700666;5.13530390578153;99.9999493148077;12.5602714290532;0.0796161138434392;66;5735;28646.003683
10;P4PRRRR4V1G3P1A1;2;4PRUR;10.06.2022 18:58:56;11.06.2022 03:02:15;101.258517;760.989159997211;i.O.;86.5848096964547;13.6851969587636;421.237601049056;77.8797911449272;999.901178460584;644211.546408668;999.229601183277;744.715381437615;304.093638407223;31352.1220687734;47.5759513404327+0i;0.74871564713802+0i;111.848436739586;1.77521423031861;999.706094901309;324910.862370291;298.922878798119;53.8061181836615;1750.8373339128;100.315589847141;256.976674385686;0.854223637383067;991.203945828098;12061.8337926701;987.669898955892;5.16248946094687;992.428327688186;8.40751854854324;446.360337042599;84.4241044370246;99.9995153258022;1.31350044065815;0.761324449574552;12;7089;28593.85474
11;P4PRRRR4V1G9P1A1;2;4PRUR;10.06.2022 18:58:56;11.06.2022 03:02:13;11.305261;3362635395.82117;Selbstkoll. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN+0i;NaN+0i;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;9901;28692.409232
12;P4PRRRR6G1P1A1;2;4PRRRR;10.06.2022 18:58:56;11.06.2022 03:02:15;35.846334;740.045620622962;i.O.;112.73757925278;17.8962457246973;693.032708569922;191.062553831485;998.15028460788;34417.0775467962;981.912336582973;32.6661933180463;248.063051070149;3688.84738723465;75.8810388167699+0i;1.19761349888467+0i;211.42890141818;3.44886077161724;992.215845438348;12266.9977944853;0;63.3479552476896;165.318946197526;9.47207789066855;313.974325367005;1.07498468807901;992.281908509441;13746.6752114936;979.791904545362;3.14926232858815;973.230993350801;2.37679543439794;189.279453304649;30.6401648887628;99.9983863499303;0.394521578252906;2.53471560270134;121;4180;28545.082949
13;P4PRRRR6G2P1A1;2;4PRRRR;10.06.2022 18:58:56;11.06.2022 03:02:15;116.81661;722.25511626793;i.O.;91.6681746644377;14.4995518048209;461.413829403933;88.5573329349352;939.535771659666;1049.71881865736;702.790146222482;2.751695553889;183.202619584811;372.338491366838;210.540023709737+0i;3.43324503851765+0i;136.16882853375;2.17216221702065;888.067355240035;844.319485553621;0;13.4357188294578;114.772113872496;6.57595773068888;325.627881461778;1.12264644802537;993.680829848886;16790.1493578783;989.881900875441;6.29136124994303;989.422903237907;6.01829791300119;90.553011821775;14.3207449586556;99.9028668697219;0.00655409000551864;152.576482647932;37;5164;28641.241829
14;P4PRRRR6G2P2A1;2;4PRRRR;10.06.2022 18:58:56;11.06.2022 03:02:15;139.694504;763.125955128985;i.O.;98.9315623718001;15.6664496835108;472.89580312367;91.8279534453105;999.944850203721;1154346.55018312;999.504657960719;1157.69094675473;313.972478792036;46619.4031252045;338.193575495699+0i;5.87574802424329+0i;193.989149487998;3.14512692370068;999.842501461658;606310.159523543;0;37.9337751025627;184.313683414278;10.5603961661485;406.777087695969;1.48586938257275;994.062618237603;17869.8664262334;981.342769685914;3.41121104549998;988.637758026654;5.6023465750791;175.453112206402;28.2797682364905;99.9998190903212;3.51899233134887;0.284172258942289;118;7083;28932.266142
